ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	COGIDS	ALIGNMENT	AUTOCOGID
6114	Proto-Panoan	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365		['(', '-', '-', '-', ')', 'ʂ', 'o', 'k', 'a', '(', '-', '-', '-', '-', ')']	522
6115	Kakataibo	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365		['(', '-', '-', '-', ')', 'ʂ', 'o', 'k', 'a', '(', '-', '-', '-', '-', ')']	522
6116	ShipiboKonibo	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365		['(', '-', '-', '-', ')', 'ʂ', 'o', 'k', 'a', '(', '-', '-', '-', '-', ')']	522
6117	Kapanawa	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365		['(', '-', '-', '-', ')', 'ʂ', 'o', 'k', 'a', '(', '-', '-', '-', '-', ')']	522
6118	Kaxarari	to peel	ʃuka-	ʃuka-	ʃ u k a	None	365		['(', '-', '-', '-', ')', 'ʃ', 'u', 'k', 'a', '(', '-', '-', '-', '-', ')']	522
6119	Amawaka	to peel	xoka-_I	xoka-_I	x o k a	None	365		['(', '-', '-', '-', ')', 'x', 'o', 'k', 'a', '(', '-', '-', '-', '-', ')']	522
6120	Kaxinawa	to peel	ʂuka-	ʂuka-	ʂ u k a	None	365		['(', '-', '-', '-', ')', 'ʂ', 'u', 'k', 'a', '(', '-', '-', '-', '-', ')']	522
6122	Matis	to peel	ʂuka-kin	ʂuka-kin	ʂ u k a k i n	None	365		['(', '-', '-', '-', ')', 'ʂ', 'u', 'k', 'a', '(', '+', 'k', 'i', 'n', ')']	522
6123	Matis	to peel	ʂuke-kin	ʂuke-kin	ʂ u k e k i n	None	365		['(', '-', '-', '-', ')', 'ʂ', 'u', 'k', 'e', '(', '+', 'k', 'i', 'n', ')']	522
6124	Mayoruna	to peel	bi.ˈʃuk	bi.ˈʃuk	b i ʃ u k	None	365		['(', 'b', 'i', '+', ')', 'ʃ', 'u', 'k', '-', '(', '-', '-', '-', '-', ')']	522
6157	Proto-Panoan	to peel oneself, to change skin	ʂokoC-	ʂokoC-	ʂ o k o C/n	None	368		['ʂ', 'o', 'k', 'o', 'C/n', '(', '-', '-', ')']	523
6158	Kakataibo	to peel oneself, to change skin	ʂokó-	ʂokó-	ʂ o k ó/o	None	368		['ʂ', 'o', 'k', 'ó/o', '-', '(', '-', '-', ')']	523
6159	ShipiboKonibo	to peel oneself, to change skin	ʂokó-	ʂokó-	ʂ o k ó/o	None	368		['ʂ', 'o', 'k', 'ó/o', '-', '(', '-', '-', ')']	523
6160	Kapanawa	to peel oneself, to change skin	ʂokó-	ʂokó-	ʂ o k ó/o	None	368		['ʂ', 'o', 'k', 'ó/o', '-', '(', '-', '-', ')']	523
6161	Chakobo	to peel oneself, to change skin	ʂokoko	ʂokoko	ʂ o k o k o	None	368		['ʂ', 'o', 'k', 'o', '-', '(', 'k', 'o', ')']	523
6162	Sharanawa	to peel oneself, to change skin	ʂokoi	ʂokoi	ʂ o k o i	None	368		['ʂ', 'o', 'k', 'o', '-', '(', 'i', '-', ')']	523
6163	Sharanawa	to peel oneself, to change skin	ʂokoa	ʂokoa	ʂ o k o a	None	368		['ʂ', 'o', 'k', 'o', '-', '(', 'a', '-', ')']	523
6164	Amawaka	to peel oneself, to change skin	xoko-_I	xoko-_I	x o k o	None	368		['x', 'o', 'k', 'o', '-', '(', '-', '-', ')']	523
6165	Kaxinawa	to peel oneself, to change skin	ʂuku-	ʂuku-	ʂ u k u	None	368		['ʂ', 'u', 'k', 'u', '-', '(', '-', '-', ')']	523
6166	Marinawa	to peel oneself, to change skin	ʂóko-	ʂóko-	ʂ ó/o k o	None	368		['ʂ', 'ó/o', 'k', 'o', '-', '(', '-', '-', ')']	523
6167	Mayoruna	to peel oneself, to change skin	ʂukud	ʂukud	ʂ u k u d	None	368		['ʂ', 'u', 'k', 'u', 'd', '(', '-', '-', ')']	523
997	Proto-Panoan	to plant	βana-	βana-	β a n a	None	475		['β', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
998	ShipiboKonibo	to plant	βana-	βana-	β a n a	None	475		['β', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
999	Kapanawa	to plant	βana-	βana-	β a n a	None	475		['β', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1000	Marubo	to plant	vaná	vaná	v a n á/a	None	475		['v', 'a', 'n', 'á/a', '(', '-', '-', '-', '-', '-', ')']	524
1001	Marubo	to plant	vanativo	vanativo	v a n a t i v o	None	475		['v', 'a', 'n', 'a', '(', 't', 'i', 'v', 'o', '-', ')']	524
1002	Chakobo	to plant	βana-	βana-	β a n a	None	475		['β', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1003	Kaxarari	to plant	bana	bana	b a n a	None	475		['b', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1004	Yaminawa	to plant	ɸana-kĩ	ɸana-kĩ	ɸ a n a k ĩ	None	475		['ɸ', 'a', 'n', 'a', '(', '-', '-', '+', 'k', 'ĩ', ')']	524
1005	Chaninawa	to plant	ɸadakĩ	ɸadakĩ	ɸ a d a k ĩ	None	475		['ɸ', 'a', 'd', 'a', '(', 'k', 'ĩ', '-', '-', '-', ')']	524
1006	Chaninawa	to plant	ɸadai	ɸadai	ɸ a d a i	None	475		['ɸ', 'a', 'd', 'a', '(', '-', 'i', '-', '-', '-', ')']	524
1007	Sharanawa	to plant	ɸanai	ɸanai	ɸ a n a i	None	475		['ɸ', 'a', 'n', 'a', '(', '-', 'i', '-', '-', '-', ')']	524
1008	Sharanawa	to plant	ɸanaa	ɸanaa	ɸ a n a a	None	475		['ɸ', 'a', 'n', 'a', '(', '-', 'a', '-', '-', '-', ')']	524
1009	Shanenawa	to plant	fana	fana	f a n a	None	475		['f', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1010	Katukina	to plant	βanai	βanai	β a n a i	None	475		['β', 'a', 'n', 'a', '(', '-', 'i', '-', '-', '-', ')']	524
1011	Amawaka	to plant	βána	βána	β á/a n a	None	475		['β', 'á/a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1012	Amawaka	to plant	βánakín	βánakín	β !á/a n a k !í/i n	None	475		['β', '!á/a', 'n', 'a', '(', 'k', '!í/i', 'n', '-', '-', ')']	524
1013	Amawaka	to plant	wana-	wana-	w a n a	None	475		['w', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1014	Kaxinawa	to plant	bana-	bana-	b a n a	None	475		['b', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1015	Marinawa	to plant	ɸana-	ɸana-	ɸ a n a	None	475		['ɸ', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
1016	Yawanawa	to plant	βana	βana	β a n a	None	475		['β', 'a', 'n', 'a', '(', '-', '-', '-', '-', '-', ')']	524
4971	Proto-Panoan	to play, to abandon	pota-	pota-	p o t a	None	277		['p', 'o', 't', 'a', '(', '-', '-', '-', '-', ')']	525
4972	Kakataibo	to play, to abandon	po-	po-	p o	None	277		['p', 'o', '-', '-', '(', '-', '-', '-', '-', ')']	525
4973	ShipiboKonibo	to play, to abandon	pota-	pota-	p o t a	None	277		['p', 'o', 't', 'a', '(', '-', '-', '-', '-', ')']	525
4974	Kapanawa	to play, to abandon	pota-	pota-	p o t a	None	277		['p', 'o', 't', 'a', '(', '-', '-', '-', '-', ')']	525
4975	Yaminawa	to play, to abandon	pota-kĩ	pota-kĩ	p o t a k ĩ	None	277		['p', 'o', 't', 'a', '(', '+', 'k', 'ĩ', '-', ')']	525
4976	Sharanawa	to play, to abandon	potai	potai	p o t a i	None	277		['p', 'o', 't', 'a', '(', 'i', '-', '-', '-', ')']	525
4977	Sharanawa	to play, to abandon	potaa	potaa	p o t a a	None	277		['p', 'o', 't', 'a', '(', 'a', '-', '-', '-', ')']	525
4978	Shanenawa	to play, to abandon	putakin	putakin	p u t a k i n	None	277		['p', 'u', 't', 'a', '(', '-', 'k', 'i', 'n', ')']	525
4979	Poyanawa	to play, to abandon	puta	puta	p u t a	None	277		['p', 'u', 't', 'a', '(', '-', '-', '-', '-', ')']	525
4980	Amawaka	to play, to abandon	pota-	pota-	p o t a	II	277		['p', 'o', 't', 'a', '(', '-', '-', '-', '-', ')']	525
4981	Kaxinawa	to play, to abandon	puta-	puta-	p u t a	None	277		['p', 'u', 't', 'a', '(', '-', '-', '-', '-', ')']	525
4982	Marinawa	to play, to abandon	pótá	pótá	p ó/o t á/a	None	277		['p', 'ó/o', 't', 'á/a', '(', '-', '-', '-', '-', ')']	525
4983	Yawanawa	to play, to abandon	puta	puta	p u t a	None	277		['p', 'u', 't', 'a', '(', '-', '-', '-', '-', ')']	525
3789	Proto-Panoan	to put inside, to dive	nan[ɨ]-	nan[ɨ]-	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3790	Kakataibo	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3791	ShipiboKonibo	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3792	Marubo	to put inside, to dive	nanɨ	nanɨ	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3793	Kapanawa	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3794	Chakobo	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3795	Kaxarari	to put inside, to dive	namɨ	namɨ	n a m ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'm', 'ɨ', '(', '-', '-', ')']	526
3796	Yaminawa	to put inside, to dive	nánɨ́	nánɨ́	n á/a n ɨ ~	None	183		['(', '-', '-', ')', 'n', 'á/a', 'n', 'ɨ', '(', '~', '-', ')']	526
3797	Yaminawa	to put inside, to dive	nánɨ	nánɨ	n á/a n ɨ	None	183		['(', '-', '-', ')', 'n', 'á/a', 'n', 'ɨ', '(', '-', '-', ')']	526
3798	Sharanawa	to put inside, to dive	nanɨi	nanɨi	n a n ɨ i	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', 'i', ')']	526
3799	Sharanawa	to put inside, to dive	nanɨa	nanɨa	n a n ɨ a	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', 'a', ')']	526
3800	Shanenawa	to put inside, to dive	nanɨ	nanɨ	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3801	Katukina	to put inside, to dive	nanɨ	nanɨ	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3802	Amawaka	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	II	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3803	Kaxinawa	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183		['(', '-', '-', ')', 'n', 'a', 'n', 'ɨ', '(', '-', '-', ')']	526
3804	Marinawa	to put inside, to dive	nánɨ́́	nánɨ́́	n !á/a n !ɨ́/ɨ	None	183		['(', '-', '-', ')', 'n', '!á/a', 'n', '!ɨ́/ɨ', '(', '-', '-', ')']	526
3805	Korubo	to put inside, to dive	nɨnan	nɨnan	n ɨ n a n	None	183		['(', 'n', 'ɨ', ')', 'n', 'a', 'n', '-', '(', '-', '-', ')']	526
3806	Mayoruna	to put inside, to dive	nan	nan	n a n	None	183		['(', '-', '-', ')', 'n', 'a', 'n', '-', '(', '-', '-', ')']	526
3807	Mayoruna	to put inside, to dive	nɨnan	nɨnan	n ɨ n a n	None	183		['(', 'n', 'ɨ', ')', 'n', 'a', 'n', '-', '(', '-', '-', ')']	526
5457	Amawaka	to put inside, to dive	sanã-_I	sanã-_I	s a n ã	None	311		['s', 'a', 'n', 'ã', '-']	526
6043	Proto-Panoan	to roast	ʂoʔi-	ʂoʔi-	ʂ o ʔ i	None	360		['ʂ', 'o', 'ʔ', 'i', '(', '-', '-', '-', ')']	527
6044	Kakataibo	to roast	ʂoi-	ʂoi-	ʂ o i	None	360		['ʂ', 'o', '-', 'i', '(', '-', '-', '-', ')']	527
6045	ShipiboKonibo	to roast	ʂoi-	ʂoi-	ʂ o i	None	360		['ʂ', 'o', '-', 'i', '(', '-', '-', '-', ')']	527
6046	Kapanawa	to roast	ʂoʔi-	ʂoʔi-	ʂ o ʔ i	None	360		['ʂ', 'o', 'ʔ', 'i', '(', '-', '-', '-', ')']	527
6047	Chakobo	to roast	ʂoʔi-	ʂoʔi-	ʂ o ʔ i	None	360		['ʂ', 'o', 'ʔ', 'i', '(', '-', '-', '-', ')']	527
6048	Sharanawa	to roast	ʂoi	ʂoi	ʂ o i	None	360		['ʂ', 'o', '-', 'i', '(', '-', '-', '-', ')']	527
6049	Sharanawa	to roast	ʂoia	ʂoia	ʂ o i a	None	360		['ʂ', 'o', '-', 'i', '(', '-', 'a', '-', ')']	527
6050	Shanenawa	to roast	ʂui	ʂui	ʂ u i	None	360		['ʂ', 'u', '-', 'i', '(', '-', '-', '-', ')']	527
6051	Katukina	to roast	ʂoi-ai	ʂoi-ai	ʂ o i a i	None	360		['ʂ', 'o', '-', 'i', '(', '+', 'a', 'i', ')']	527
6052	Amawaka	to roast	soʔi-	soʔi-	s o ʔ i	II	360		['s', 'o', 'ʔ', 'i', '(', '-', '-', '-', ')']	527
6053	Kaxinawa	to roast	ʂui-	ʂui-	ʂ u i	None	360		['ʂ', 'u', '-', 'i', '(', '-', '-', '-', ')']	527
6054	Marinawa	to roast	ʂóí-	ʂóí-	ʂ !ó/o !í/i	None	360		['ʂ', '!ó/o', '-', '!í/i', '(', '-', '-', '-', ')']	527
6055	Yawanawa	to roast	ʃui	ʃui	ʃ u i	None	360		['ʃ', 'u', '-', 'i', '(', '-', '-', '-', ')']	527
6056	Korubo	to roast	ʃui	ʃui	ʃ u i	None	360		['ʃ', 'u', '-', 'i', '(', '-', '-', '-', ')']	527
6057	Mayoruna	to roast	ʂuˈi	ʂuˈi	ʂ u i	None	360		['ʂ', 'u', '-', 'i', '(', '-', '-', '-', ')']	527
6877	Proto-Panoan	to row	wi[n]a-	wi[n]a-	w i rⁿ a	None	429		['w', 'i', 'rⁿ', '-', 'a']	528
6878	Kakataibo	to row	ina-	ina-	i n a	None	429		['-', 'i', 'n', '-', 'a']	528
6879	ShipiboKonibo	to row	wina-	wina-	w i n a	None	429		['w', 'i', 'n', '-', 'a']	528
6880	Kapanawa	to row	wina-	wina-	w i n a	None	429		['w', 'i', 'n', '-', 'a']	528
6881	Mayoruna	to row	uŋˈka	uŋˈka	u ŋ k a	None	429		['-', 'u', 'ŋ', 'k', 'a']	529
438	Proto-Panoan	to run	ʔisto-	ʔisto-	ʔ i s t o	None	182		['ʔ', 'i', 's', 't', 'o', '(', '-', ')']	532
439	Kakataibo	to run	ʔistṍ	ʔistṍ	ʔ i s t ṍ	None	182		['ʔ', 'i', 's', 't', 'ṍ', '(', '-', ')']	532
440	ShipiboKonibo	to run	ʔiʃto-	ʔiʃto-	ʔ i ʃ t o	None	182		['ʔ', 'i', 'ʃ', 't', 'o', '(', '-', ')']	532
441	Kapanawa	to run	ʔiʃto-	ʔiʃto-	ʔ i ʃ t o	None	182		['ʔ', 'i', 'ʃ', 't', 'o', '(', '-', ')']	532
442	Kapanawa	to run	ʔisto-	ʔisto-	ʔ i s t o	None	182		['ʔ', 'i', 's', 't', 'o', '(', '-', ')']	532
443	Yaminawa	to run	itʃo-	itʃo-	i tʃ o	None	182		['-', 'i', '-', 'tʃ', 'o', '(', '-', ')']	532
444	Chaninawa	to run	itʃoi	itʃoi	i tʃ o i	None	182		['-', 'i', '-', 'tʃ', 'o', '(', 'i', ')']	532
445	Sharanawa	to run	itʃoi	itʃoi	i tʃ o i	None	182		['-', 'i', '-', 'tʃ', 'o', '(', 'i', ')']	532
446	Sharanawa	to run	itʃoa	itʃoa	i tʃ o a	None	182		['-', 'i', '-', 'tʃ', 'o', '(', 'a', ')']	532
447	Shanenawa	to run	itʃu	itʃu	i tʃ u	None	182		['-', 'i', '-', 'tʃ', 'u', '(', '-', ')']	532
448	Kaxinawa	to run	iʃtʃu	iʃtʃu	i ʃ tʃ u	None	182		['-', 'i', 'ʃ', 'tʃ', 'u', '(', '-', ')']	532
449	Marinawa	to run	itʃo-	itʃo-	i tʃ o	None	182		['-', 'i', '-', 'tʃ', 'o', '(', '-', ')']	532
450	Yawanawa	to run	itʃu-	itʃu-	i tʃ u	None	182		['-', 'i', '-', 'tʃ', 'u', '(', '-', ')']	532
722	Proto-Panoan	to run	haβa[t]-	haβa[t]-	h a β a t	None	370		['h', 'a', 'β', 'a', 't', '(', '-', '-', '-', '-', ')']	531
723	Kakataibo	to run	aβá-	aβá-	a β á/a	None	370		['-', 'a', 'β', 'á/a', '-', '(', '-', '-', '-', '-', ')']	531
724	ShipiboKonibo	to run	haβá-	haβá-	h a β á/a	None	370		['h', 'a', 'β', 'á/a', '-', '(', '-', '-', '-', '-', ')']	531
725	Kapanawa	to run	haβá	haβá	h a β á/a	None	370		['h', 'a', 'β', 'á/a', '-', '(', '-', '-', '-', '-', ')']	531
726	Chakobo	to run	haβa-	haβa-	h a β a	None	370		['h', 'a', 'β', 'a', '-', '(', '-', '-', '-', '-', ')']	531
727	Sharanawa	to run	aɸai	aɸai	a ɸ a i	None	370		['-', 'a', 'ɸ', 'a', '-', '(', '-', 'i', '-', '-', ')']	531
728	Sharanawa	to run	aɸaa	aɸaa	a ɸ a a	None	370		['-', 'a', 'ɸ', 'a', '-', '(', '-', 'a', '-', '-', ')']	531
729	Kaxinawa	to run	habá-	habá-	h a b á/a	None	370		['h', 'a', 'b', 'á/a', '-', '(', '-', '-', '-', '-', ')']	531
730	Korubo	to run	aβat-	aβat-	a β a t	None	370		['-', 'a', 'β', 'a', 't', '(', '-', '-', '-', '-', ')']	531
731	Matis	to run	abad-kin	abad-kin	a b a d k i n	None	370		['-', 'a', 'b', 'a', 'd', '(', '+', 'k', 'i', 'n', ')']	531
6434	Proto-Panoan	to run	taɽá[n]-	taɽá[n]-	t a ɽ á/a rⁿ	None	388		['t', 'a', 'ɽ', 'á/a', 'rⁿ', '(', '-', '-', '-', ')']	530
6435	Kakataibo	to run	tarã́	tarã́	t a r ã́/ã	None	388		['t', 'a', 'r', 'ã́/ã', '-', '(', '-', '-', '-', ')']	530
6436	ShipiboKonibo	to run	tarã́-	tarã́-	t a r ã́/ã	None	388		['t', 'a', 'r', 'ã́/ã', '-', '(', '-', '-', '-', ')']	530
6437	Kapanawa	to run	tarán	tarán	t a r á/a n	None	388		['t', 'a', 'r', 'á/a', 'n', '(', '-', '-', '-', ')']	530
6438	Yaminawa	to run	tara	tara	t a r a	None	388		['t', 'a', 'r', 'a', '-', '(', '-', '-', '-', ')']	530
6439	Sharanawa	to run	tarai	tarai	t a r a i	None	388		['t', 'a', 'r', 'a', '-', '(', '-', 'i', '-', ')']	530
6440	Sharanawa	to run	taraa	taraa	t a r a a	None	388		['t', 'a', 'r', 'a', '-', '(', '-', 'a', '-', ')']	530
6441	Sharanawa	to run	tarain	tarain	t a r a i n	None	388		['t', 'a', 'r', 'a', '-', '(', '-', 'i', 'n', ')']	530
6442	Sharanawa	to run	taraan	taraan	t a r a a n	None	388		['t', 'a', 'r', 'a', '-', '(', '-', 'a', 'n', ')']	530
6443	Amawaka	to run	tarã-_I	tarã-_I	t a r ã	None	388		['t', 'a', 'r', 'ã', '-', '(', '-', '-', '-', ')']	530
6444	Kaxinawa	to run	tadã-	tadã-	t a d ã	None	388		['t', 'a', 'd', 'ã', '-', '(', '-', '-', '-', ')']	530
6445	Marinawa	to run	tárã-	tárã-	t á/a r ã	None	388		['t', 'á/a', 'r', 'ã', '-', '(', '-', '-', '-', ')']	530
6446	Mayoruna	to run	tadanka	tadanka	t a d a n k a	None	388		['t', 'a', 'd', 'a', 'n', '(', 'k', 'a', '-', ')']	530
6448	Kakataibo	to run	tari	tari	t a r i	posiblemente perdido y más tarde prestado del SC	798		['t', 'a', 'r', 'i']	530
4309	Kaxarari	to say, to speak	ɦɯjaˈɦi	ɦɯjaˈɦi	ɦ ɯ j a ɦ i	None	225		['ɦ', 'ɯ', '(', '-', ')', 'j', '(', 'a', 'ɦ', 'i', '-', ')']	533
7124	Proto-Panoan	to say, to speak	yoʔi-	yoʔi-	j o ʔ i	None	450		['j', 'o', 'ʔ', 'i', '(', '-', '-', '-', '-', ')']	533
7125	Kakataibo	to say, to speak	ñɔi-	ñɔi-	ɲ ɔ i	None	450		['ɲ', 'ɔ', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7126	ShipiboKonibo	to say, to speak	yoi-	yoi-	j o i	None	450		['j', 'o', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7127	Kapanawa	to say, to speak	yoʔi-	yoʔi-	j o ʔ i	None	450		['j', 'o', 'ʔ', 'i', '(', '-', '-', '-', '-', ')']	533
7128	Marubo	to say, to speak	yuˈwãã	yuˈwãã	j u w ã ã	None	450		['j', 'u', 'w', 'ã', '(', 'ã', '-', '-', '-', ')']	533
7129	Marubo	to say, to speak	yoi-	yoi-	j o i	None	450		['j', 'o', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7130	Yaminawa	to say, to speak	yoi-	yoi-	j o i	None	450		['j', 'o', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7131	Sharanawa	to say, to speak	yoi	yoi	j o i	None	450		['j', 'o', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7132	Sharanawa	to say, to speak	yoia	yoia	j o i a	None	450		['j', 'o', '-', 'i', '(', 'a', '-', '-', '-', ')']	533
7133	Shanenawa	to say, to speak	yu	yu	j u	None	450		['j', 'u', '-', '-', '(', '-', '-', '-', '-', ')']	533
7134	Amawaka	to say, to speak	yoʔi-_I	yoʔi-_I	j o ʔ i	None	450		['j', 'o', 'ʔ', 'i', '(', '-', '-', '-', '-', ')']	533
7135	Kaxinawa	to say, to speak	yui-	yui-	j u i	None	450		['j', 'u', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7136	Marinawa	to say, to speak	yóí	yóí	j !ó/o !í/i	None	450		['j', '!ó/o', '-', '!í/i', '(', '-', '-', '-', '-', ')']	533
7137	Yawanawa	to say, to speak	iui	iui	j u i	None	450		['j', 'u', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7138	Korubo	to say, to speak	tʃui-	tʃui-	tʃ u i	None	450		['tʃ', 'u', '-', 'i', '(', '-', '-', '-', '-', ')']	533
7139	Matis	to say, to speak	tʂuikin	tʂuikin	ʈʂ u i k i n	None	450		['ʈʂ', 'u', '-', 'i', '(', '+', 'k', 'i', 'n', ')']	533
7140	Mayoruna	to say, to speak	tʃui	tʃui	tʃ u i	None	450		['tʃ', 'u', '-', 'i', '(', '-', '-', '-', '-', ')']	533
2122	Proto-Panoan	to see, to look	his-	his-	h i s	None	49		['h', 'i', 's', '(', '-', '-', '-', '-', ')']	534
2124	ShipiboKonibo	to see, to look	his-	his-	h i s	None	49		['h', 'i', 's', '(', '-', '-', '-', '-', ')']	534
2125	Kapanawa	to see, to look	his-	his-	h i s	None	49		['h', 'i', 's', '(', '-', '-', '-', '-', ')']	534
2126	Chakobo	to see, to look	hisná	hisná	h i s n á/a	None	49		['h', 'i', 's', '(', '-', 'n', 'á/a', '-', ')']	534
2127	Chakobo	to see, to look	his-ma	his-ma	h i s m a	None	49		['h', 'i', 's', '(', '+', 'm', 'a', '-', ')']	534
2128	Kaxinawa	to see, to look	-is-	-is-	i s	None	49		['-', 'i', 's', '(', '-', '-', '-', '-', ')']	534
2129	Marinawa	to see, to look	ismai	ismai	i s m a i	None	49		['-', 'i', 's', '(', '-', 'm', 'a', 'i', ')']	534
2132	Mayoruna	to see, to look	is	is	i s	None	49		['-', 'i', 's', '(', '-', '-', '-', '-', ')']	534
2649	Proto-Panoan	to sew	kɨʔʂɨ-	kɨʔʂɨ-	k ɨ ʔ ʂ ɨ	None	86		['-', 'k', 'ɨ', 'ʔ', 'ʂ', 'ɨ', '(', '-', '-', ')']	535
2650	Kakataibo	to sew	kɨʂɨ-	kɨʂɨ-	k ɨ ʂ ɨ	None	86		['-', 'k', 'ɨ', '-', 'ʂ', 'ɨ', '(', '-', '-', ')']	535
2651	ShipiboKonibo	to sew	kɨʂɨ-	kɨʂɨ-	k ɨ ʂ ɨ	None	86		['-', 'k', 'ɨ', '-', 'ʂ', 'ɨ', '(', '-', '-', ')']	535
2652	Kapanawa	to sew	kɨʔʂɨ-	kɨʔʂɨ-	k ɨ ʔ ʂ ɨ	None	86		['-', 'k', 'ɨ', 'ʔ', 'ʂ', 'ɨ', '(', '-', '-', ')']	535
2653	Marubo	to sew	noˈʂɨa	noˈʂɨa	n o ʂ ɨ a	None	799		['-', 'n', 'o', '-', 'ʂ', 'ɨ', '(', '-', 'a', ')']	535
2654	Chakobo	to sew	kɨʂ	kɨʂ	k ɨ ʂ	a)-	86		['-', 'k', 'ɨ', '-', 'ʂ', '-', '(', '-', '-', ')']	535
2655	Yaminawa	to sew	kiʃi	kiʃi	k i ʃ i	None	86		['-', 'k', 'i', '-', 'ʃ', 'i', '(', '-', '-', ')']	535
2656	Sharanawa	to sew	ikɨʂɨi	ikɨʂɨi	i k ɨ ʂ ɨ i	None	86		['i', 'k', 'ɨ', '-', 'ʂ', 'ɨ', '(', '-', 'i', ')']	535
2657	Sharanawa	to sew	ikɨʂɨa	ikɨʂɨa	i k ɨ ʂ ɨ a	None	86		['i', 'k', 'ɨ', '-', 'ʂ', 'ɨ', '(', '-', 'a', ')']	535
2658	Amawaka	to sew	kɨʂɨ-_I	kɨʂɨ-_I	k ɨ ʂ ɨ	None	86		['-', 'k', 'ɨ', '-', 'ʂ', 'ɨ', '(', '-', '-', ')']	535
2659	Kaxinawa	to sew	kɨʂɨ-	kɨʂɨ-	k ɨ ʂ ɨ	None	86		['-', 'k', 'ɨ', '-', 'ʂ', 'ɨ', '(', '-', '-', ')']	535
2660	Marinawa	to sew	ikɨʂɨ	ikɨʂɨ	i k ɨ ʂ ɨ	None	86		['i', 'k', 'ɨ', '-', 'ʂ', 'ɨ', '(', '-', '-', ')']	535
2661	Yawanawa	to sew	ʂɨua	ʂɨua	ʂ ɨ u a	None	86		['-', '-', '-', '-', 'ʂ', 'ɨ', '(', 'u', 'a', ')']	535
1680	Proto-Panoan	to sit	tsaʔo[t]-	tsaʔo[t]-	ts a ʔ o t	None	12		['ts', 'a', 'ʔ', 'o', 't', '(', '-', '-', '-', ')']	536
1681	Kakataibo	to sit	tsoot	tsoot	ts o o t	None	12		['ts', 'o', '-', 'o', 't', '(', '-', '-', '-', ')']	536
1682	Kakataibo	to sit	tsɔɔ́	tsɔɔ́	ts ɔ ɔ́/ɔ	None	12		['ts', 'ɔ', '-', 'ɔ́/ɔ', '-', '(', '-', '-', '-', ')']	536
1683	ShipiboKonibo	to sit	tsaóti	tsaóti	ts a ó/o t i	None	12		['ts', 'a', '-', 'ó/o', '-', '(', 't', 'i', '-', ')']	536
