ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
590	Kakataibo	to learn	ʔonã́	ʔonã́	ʔ o n ã́/ã	None	281	ʔ o n ã́/ã - ( - - - - - - - - - )
591	ShipiboKonibo	to learn	ʔonã́	ʔonã́	ʔ o n ã́/ã	None	281	ʔ o n ã́/ã - ( - - - - - - - - - )
592	Kapanawa	to learn	ʔonán-	ʔonán-	ʔ o n á/a n	None	281	ʔ o n á/a n ( - - - - - - - - - )
594	Marubo	to learn	onis	onis	o n i s	None	563	- o n i - ( - - s - - - - - )
595	Sharanawa	to learn	onain	onain	o n a.i n	None	281	- o n a.i n ( - - - - - - - - - )
596	Sharanawa	to learn	onaan	onaan	o n a.a n	None	281	- o n a.a n ( - - - - - - - - - )
597	Katukina	to learn	una-maska-ai	una-maska-ai	u n a + m a s k a + a i	None	281	- u n a - ( + m a s k a + a i )
598	Amawaka	to learn	onã-	onã-	o n ã	None	281	- o n ã - ( - - - - - - - - - )
599	Kaxinawa	to learn	unã-	unã-	u n ã	None	281	- u n ã - ( - - - - - - - - - )
600	Marinawa	to learn	ṍnã	ṍnã	!ṍ/o n ã	None	281	- !ṍ/o n ã - ( - - - - - - - - - )
601	Korubo	to learn	unan	unan	u n a n	None	281	- u n a n ( - - - - - - - - - )
602	Mayoruna	to learn	unan	unan	u n a n	None	281	- u n a n ( - - - - - - - - - )
6370	Katukina	to learn	tana	tana	t a n a	None	383	t a n a ( - - - - - )
1984	Proto-Panoan	to leave, to go away	hɨ[n]ɨCc-	hɨ[n]ɨCc-	h ɨ rⁿ ɨ tʳ	None	39	h ɨ rⁿ ɨ tʳ ( - - - - - ) - ( - - )
1985	Kakataibo	to leave, to go away	ɨ̃	ɨ̃	ɨ	None	39	- ɨ - - - ( - - - - - ) - ( - - )
1986	ShipiboKonibo	to leave, to go away	hɨnɨ-	hɨnɨ-	h ɨ n ɨ	None	39	h ɨ n ɨ - ( - - - - - ) - ( - - )
1987	Kapanawa	to leave, to go away	hɨnɨ	hɨnɨ	h ɨ n ɨ	None	39	h ɨ n ɨ - ( - - - - - ) - ( - - )
1988	Marubo	to leave, to go away	ɨnɨ_pakɨi	ɨnɨ_pakɨi	ɨ n ɨ + p a k ɨ i	None	39	- ɨ n ɨ - ( + p a - k ) - ( ɨ i )
1989	Chakobo	to leave, to go away	hɨnɨ-	hɨnɨ-	h ɨ n ɨ	None	39	h ɨ n ɨ - ( - - - - - ) - ( - - )
1990	Yaminawa	to leave, to go away	ɨnɨ	ɨnɨ	ɨ n ɨ	None	39	- ɨ n ɨ - ( - - - - - ) - ( - - )
1991	Sharanawa	to leave, to go away	ɨnɨi_ɨnɨa	ɨnɨi_ɨnɨa	ɨ n ɨ i + ɨ n ɨ a	None	39	- ɨ n ɨ - ( i + - ɨ n ) ɨ ( a - )
1992	Amawaka	to leave, to go away	hɨnɨ-	hɨnɨ-	h ɨ n ɨ	None	39	h ɨ n ɨ - ( - - - - - ) - ( - - )
1993	Kaxinawa	to leave, to go away	hɨnɨ-	hɨnɨ-	h ɨ n ɨ	None	39	h ɨ n ɨ - ( - - - - - ) - ( - - )
1994	Marinawa	to leave, to go away	ɨ́nɨ́-	ɨ́nɨ́-	ɨ n !ɨ́/ɨ	None	39	- ɨ n !ɨ́/ɨ - ( - - - - - ) - ( - - )
1995	Matis	to leave, to go away	ɨnɨd-me-kin	ɨnɨd-me-kin	ɨ n ɨ d + m e + k i n	None	39	- ɨ n ɨ d ( + m e + k ) - ( i n )
1996	Mayoruna	to leave, to go away	ɨnɨd	ɨnɨd	ɨ n ɨ d	None	39	- ɨ n ɨ d ( - - - - - ) - ( - - )
1799	Proto-Panoan	to lie	tʃa[n]i-	tʃa[n]i-	tʃ a rⁿ i	None	23	tʃ a rⁿ i ( - - - )
1800	ShipiboKonibo	to lie	tʃani-	tʃani-	tʃ a n i	None	23	tʃ a n i ( - - - )
1801	Chakobo	to lie	tʃani-	tʃani-	tʃ a n i	None	23	tʃ a n i ( - - - )
1802	Yaminawa	to lie	tʃanĩ-kĩ	tʃanĩ-kĩ	tʃ a n ĩ + k ĩ	None	23	tʃ a n ĩ ( + k ĩ )
1803	Chaninawa	to lie	tʃani	tʃani	tʃ a n i	None	23	tʃ a n i ( - - - )
1804	Sharanawa	to lie	tʃani	tʃani	tʃ a n i	None	23	tʃ a n i ( - - - )
1805	Sharanawa	to lie	tʃania	tʃania	tʃ a n i a	None	23	tʃ a n i ( - - a )
1806	Amawaka	to lie	tʃanii-	tʃanii-	tʃ a n i i	None	23	tʃ a n i ( - - i )
1807	Kaxinawa	to lie	tʃani-	tʃani-	tʃ a n i	None	23	tʃ a n i ( - - - )
1808	Marinawa	to lie	tʃání	tʃání	tʃ !á/a n !í/i	None	23	tʃ !á/a n !í/i ( - - - )
1809	Yawanawa	to lie	tʃani	tʃani	tʃ a n i	None	23	tʃ a n i ( - - - )
5124	Proto-Panoan	to lie down	ɽaka-	ɽaka-	ɽ a k a	None	288	ɽ a k a ( - - - - - - )
5125	Kakataibo	to lie down	raka	raka	r a k a	None	288	r a k a ( - - - - - - )
5126	ShipiboKonibo	to lie down	raka-	raka-	r a k a	None	288	r a k a ( - - - - - - )
5127	Kapanawa	to lie down	raka-	raka-	r a k a	None	288	r a k a ( - - - - - - )
5128	Marubo	to lie down	raˈkaa	raˈkaa	r a k a a	None	288	r a k a ( - - a - - - )
5129	Chakobo	to lie down	raka-	raka-	r a k a	None	288	r a k a ( - - - - - - )
5130	Yaminawa	to lie down	rakakĩ	rakakĩ	r a k a k ĩ	None	288	r a k a ( - k ĩ - - - )
5131	Chaninawa	to lie down	raka-	raka-	r a k a	None	288	r a k a ( - - - - - - )
5132	Sharanawa	to lie down	rakai	rakai	r a k a i	None	288	r a k a ( - - i - - - )
5133	Sharanawa	to lie down	rakan	rakan	r a k a n	None	288	r a k a ( - n - - - - )
5134	Shanenawa	to lie down	raka	raka	r a k a	None	288	r a k a ( - - - - - - )
5135	Katukina	to lie down	rakata	rakata	r a k a t a	None	288	r a k a ( - t a - - - )
5136	Katukina	to lie down	raka-ta-ai	raka-ta-ai	r a k a + t a + a i	None	288	r a k a ( + t a + a i )
5137	Amawaka	to lie down	raka-	raka-	r a k a	II	288	r a k a ( - - - - - - )
5138	Kaxinawa	to lie down	daka	daka	d a k a	None	288	d a k a ( - - - - - - )
5139	Marinawa	to lie down	ráka	ráka	r á/a k a	None	288	r á/a k a ( - - - - - - )
5453	Proto-Panoan	to lift, to suspend	sa[n]á[n]-	sa[n]á[n]-	s a rⁿ á/a rⁿ	None	311	s a rⁿ á/a rⁿ
5454	Kakataibo	to lift, to suspend	sanã́	sanã́	s a n ã́/ã	None	311	s a n ã́/ã -
5455	ShipiboKonibo	to lift, to suspend	sanã́́-	sanã́́-	s a n á/a	None	311	s a n á/a -
5456	Marubo	to lift, to suspend	sana	sana	s a n a	None	311	s a n a -
5458	Kaxinawa	to lift, to suspend	sãnã-	sãnã-	s ã n ã	None	311	s ã n ã -
5459	Marinawa	to lift, to suspend	sánã	sánã	s á/a n ã	None	311	s á/a n ã -
5460	Mayoruna	to lift, to suspend	sanan	sanan	s a n a n	None	311	s a n a n
4028	Proto-Panoan	to listen, to hear	[n]ika	[n]ika	rⁿ i k a	None	201	rⁿ i - k a ( - - - - )
4029	ShipiboKonibo	to listen, to hear	nika-	nika-	n i k a	None	201	n i - k a ( - - - - )
4030	Kapanawa	to listen, to hear	ninka-	ninka-	n i n k a	None	201	n i n k a ( - - - - )
4031	Marubo	to listen, to hear	nĩkãã	nĩkãã	n ĩ k ã ã	None	201	n ĩ - k ã ( - - ã - )
4032	Chakobo	to listen, to hear	nika-	nika-	n i k a	None	201	n i - k a ( - - - - )
4033	Yaminawa	to listen, to hear	nika	nika	n i k a	None	201	n i - k a ( - - - - )
4034	Sharanawa	to listen, to hear	nikai	nikai	n i k a i	None	201	n i - k a ( - - i - )
4035	Sharanawa	to listen, to hear	nikaa	nikaa	n i k a a	None	201	n i - k a ( - - a - )
4036	Shanenawa	to listen, to hear	ninka	ninka	n i n k a	None	201	n i n k a ( - - - - )
4037	Katukina	to listen, to hear	ninka-tai	ninka-tai	n i n k a + t a i	None	201	n i n k a ( + t a i )
4038	Amawaka	to listen, to hear	nika-	nika-	n i k a	II	201	n i - k a ( - - - - )
4039	Kaxinawa	to listen, to hear	nika-	nika-	n i k a	None	201	n i - k a ( - - - - )
4040	Marinawa	to listen, to hear	níka-	níka-	n !í/i k a	None	201	n !í/i - k a ( - - - - )
4041	Yawanawa	to listen, to hear	nika	nika	n i k a	None	201	n i - k a ( - - - - )
556	Proto-Panoan	to look	ʔoi[n]-	ʔoi[n]-	ʔ o i rⁿ	None	259	ʔ o i ( - ) rⁿ ( - - - - )
557	ShipiboKonibo	to look	ʔoĩ-	ʔoĩ-	ʔ o ĩ	None	259	ʔ o ĩ ( - ) - ( - - - - )
558	Marubo	to look	oĩ	oĩ	o ĩ	None	259	- o ĩ ( - ) - ( - - - - )
559	Yaminawa	to look	oĩ-kĩ	oĩ-kĩ	o ĩ + k ĩ	None	259	- o ĩ ( - ) - ( + k ĩ - )
560	Chaninawa	to look	oin	oin	o i n	None	259	- o i ( - ) n ( - - - - )
561	Sharanawa	to look	oin	oin	o i n	None	259	- o i ( - ) n ( - - - - )
562	Sharanawa	to look	oian	oian	o i a n	None	259	- o i ( a ) n ( - - - - )
563	Amawaka	to look	ĩĩ-	ĩĩ-	ĩ ĩ	None	564	- ĩ ĩ ( - ) - ( - - - - )
564	Amawaka	to look	ʔiin-ʔí	ʔiin-ʔí	ʔ i i n + ʔ !í/i	None	565	ʔ i i ( - ) n ( + ʔ !í/i - )
565	Kaxinawa	to look	ũĩ-	ũĩ-	ũ ĩ	None	259	- ũ ĩ ( - ) - ( - - - - )
566	Marinawa	to look	ṍĩ	ṍĩ	!ṍ/o ĩ	None	259	- !ṍ/o ĩ ( - ) - ( - - - - )
567	Katukina	to look	uin-nai	uin-nai	u i n + n a i	None	259	- u i ( - ) n ( + n a i )
568	Shanenawa	to look	uin	uin	u i n	None	259	- u i ( - ) n ( - - - - )
569	Yawanawa	to look	uian	uian	u i a n	None	259	- u i ( a ) n ( - - - - )
570	Yawanawa	to look	uin	uin	u i n	None	259	- u i ( - ) n ( - - - - )
2123	Kakataibo	to look	is-	is-	i s	None	49	- i s ( - - - - )
2130	Korubo	to look	is-	is-	i s	None	49	- i s ( - - - - )
2131	Matis	to look	is-	is-	i s	None	49	- i s ( - - - - )
4165	Proto-Panoan	to love, to like	[n]oi-	[n]oi-	rⁿ o i	None	214	( - - ) rⁿ o ( - ) i ( - - - - - - )
4166	Kakataibo	to love, to like	noi-	noi-	n o i	None	214	( - - ) n o ( - ) i ( - - - - - - )
4167	ShipiboKonibo	to love, to like	noi-	noi-	n o i	None	214	( - - ) n o ( - ) i ( - - - - - - )
4168	Kapanawa	to love, to like	noi-kin	noi-kin	n o i + k i n	None	214	( - - ) n o ( - ) i ( + k i n - - )
4169	Marubo	to love, to like	ɨ̃_noi_ʃavo	ɨ̃_noi_ʃavo	ɨ + n o i + ʃ a v o	None	214	( ɨ + ) n o ( - ) i ( + ʃ a v - o )
4170	Chakobo	to love, to like	noi	noi	n o i	None	214	( - - ) n o ( - ) i ( - - - - - - )
4171	Yaminawa	to love, to like	noi-kĩ	noi-kĩ	n o i + k ĩ	None	214	( - - ) n o ( - ) i ( + k ĩ - - - )
4172	Sharanawa	to love, to like	noi	noi	n o i	None	214	( - - ) n o ( - ) i ( - - - - - - )
4173	Sharanawa	to love, to like	noia	noia	n o i a	None	214	( - - ) n o ( - ) i ( - - a - - - )
4174	Amawaka	to love, to like	nowi	nowi	n o w i	None	214	( - - ) n o ( w ) i ( - - - - - - )
4175	Kaxinawa	to love, to like	nui-	nui-	n u i	None	214	( - - ) n u ( - ) i ( - - - - - - )
4176	Marinawa	to love, to like	noikásmá-	noikásmá-	n o i k á/a s m á/a	None	214	( - - ) n o ( - ) i ( - k á/a s m á/a )
4177	Marinawa	to love, to like	nóí	nóí	n !ó/o !í/i	None	214	( - - ) n !ó/o ( - ) !í/i ( - - - - - - )
5439	Proto-Panoan	to make a diet, to fast	sama-	sama-	s a m a	None	310	s a m a ( - - )
5440	Kakataibo	to make a diet, to fast	samá-	samá-	s a m á/a	None	310	s a m á/a ( - - )
5441	ShipiboKonibo	to make a diet, to fast	samá-	samá-	s a m á/a	None	310	s a m á/a ( - - )
5442	Kapanawa	to make a diet, to fast	sama	sama	s a m a	None	310	s a m a ( - - )
5443	Kapanawa	to make a diet, to fast	sama-	sama-	s a m a	None	310	s a m a ( - - )
5444	Marubo	to make a diet, to fast	samá	samá	s a m á/a	None	310	s a m á/a ( - - )
5445	Chakobo	to make a diet, to fast	sama-	sama-	s a m a	None	310	s a m a ( - - )
5446	Yaminawa	to make a diet, to fast	samama	samama	s a m a m a	None	310	s a m a ( m a )
5447	Sharanawa	to make a diet, to fast	samai	samai	s a m a i	None	310	s a m a ( - i )
5448	Sharanawa	to make a diet, to fast	samaa	samaa	s a m a a	None	310	s a m a ( - a )
5449	Amawaka	to make a diet, to fast	sama-_I	sama-_I	s a m a	None	310	s a m a ( - - )
5450	Kaxinawa	to make a diet, to fast	sama-	sama-	s a m a	None	310	s a m a ( - - )
5452	Marinawa	to make a diet, to fast	samá	samá	s a m á/a	None	310	s a m á/a ( - - )
1	Proto-Panoan	to make, to kill	ʔak-	ʔak-	ʔ a k	None	1	ʔ a k
2	Kakataibo	to make, to kill	ʔa-	ʔa-	ʔ a	None	1	ʔ a -
3	ShipiboKonibo	to make, to kill	ʔa-	ʔa-	ʔ a	None	1	ʔ a -
4	Kapanawa	to make, to kill	ʔa-	ʔa-	ʔ a	None	1	ʔ a -
5	Marubo	to make, to kill	a-	a-	a	None	1	- a -
6	Chakobo	to make, to kill	ʔa-	ʔa-	ʔ a	None	1	ʔ a -
7	Kaxarari	to make, to kill	a-	a-	a	None	1	- a -
8	Yaminawa	to make, to kill	ak-	ak-	a k	None	1	- a k
9	Chaninawa	to make, to kill	a-	a-	a	None	1	- a -
10	Sharanawa	to make, to kill	a-	a-	a	None	1	- a -
11	Amawaka	to make, to kill	ʔa-	ʔa-	ʔ a	None	1	ʔ a -
12	Kaxinawa	to make, to kill	a-	a-	a	None	1	- a -
13	Marinawa	to make, to kill	a-	a-	a	None	1	- a -
14	Korubo	to make, to kill	ak-	ak-	a k	None	1	- a k
15	Matis	to make, to kill	ak-	ak-	a k	None	1	- a k
16	Mayoruna	to make, to kill	ak-	ak-	a k	None	1	- a k
3538	Proto-Panoan	to meet	mɨɽa-	mɨɽa-	m ɨ ɽ a	None	162	m ɨ ɽ a
3539	Kakataibo	to meet	mɨra-	mɨra-	m ɨ r a	None	162	m ɨ r a
3540	ShipiboKonibo	to meet	mɨra-	mɨra-	m ɨ r a	None	162	m ɨ r a
3541	Kapanawa	to meet	mɨɾa-	mɨɾa-	m ɨ ɾ a	None	162	m ɨ ɾ a
3542	Marubo	to meet	mɨra	mɨra	m ɨ r a	None	162	m ɨ r a
3543	Chakobo	to meet	mɨra-	mɨra-	m ɨ r a	None	162	m ɨ r a
6913	Proto-Panoan	to pass by	wi[n]o-	wi[n]o-	w i rⁿ o	None	433	w i rⁿ o - ( - - - - - )
6914	Kakataibo	to pass by	ino	ino	i n o	None	433	- i n o - ( - - - - - )
6915	ShipiboKonibo	to pass by	wino-	wino-	w i n o	None	433	w i n o - ( - - - - - )
6916	Kapanawa	to pass by	wino-	wino-	w i n o	None	433	w i n o - ( - - - - - )
6917	Chakobo	to pass by	wino-	wino-	w i n o	None	433	w i n o - ( - - - - - )
6918	Yaminawa	to pass by	ɸinõɸa-kĩ	ɸinõɸa-kĩ	ɸ i n õ ɸ a + k ĩ	None	433	ɸ i n õ - ( ɸ a + k ĩ )
6919	Sharanawa	to pass by	ɸinoin	ɸinoin	ɸ i n o i n	None	433	ɸ i n o - ( i n - - - )
6920	Sharanawa	to pass by	ɸinoan	ɸinoan	ɸ i n o a n	None	433	ɸ i n o - ( a n - - - )
6921	Yawanawa	to pass by	uinun	uinun	w i n u n	None	433	w i n u n ( - - - - - )
6922	Amawaka	to pass by	wino-	wino-	w i n o	II	433	w i n o - ( - - - - - )
6923	Kaxinawa	to pass by	binu-	binu-	b i n u	None	433	b i n u - ( - - - - - )
6924	Marinawa	to pass by	ɸínõ-	ɸínõ-	ɸ !í/i n õ	None	433	ɸ !í/i n õ - ( - - - - - )
6114	Proto-Panoan	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365	( - - - ) ʂ o k a ( - - - - )
6115	Kakataibo	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365	( - - - ) ʂ o k a ( - - - - )
6116	ShipiboKonibo	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365	( - - - ) ʂ o k a ( - - - - )
6117	Kapanawa	to peel	ʂoka-	ʂoka-	ʂ o k a	None	365	( - - - ) ʂ o k a ( - - - - )
6118	Kaxarari	to peel	ʃuka-	ʃuka-	ʃ u k a	None	365	( - - - ) ʃ u k a ( - - - - )
6119	Amawaka	to peel	xoka-_I	xoka-_I	x o k a	None	365	( - - - ) x o k a ( - - - - )
6120	Kaxinawa	to peel	ʂuka-	ʂuka-	ʂ u k a	None	365	( - - - ) ʂ u k a ( - - - - )
6122	Matis	to peel	ʂuka-kin	ʂuka-kin	ʂ u k a + k i n	None	365	( - - - ) ʂ u k a ( + k i n )
6123	Matis	to peel	ʂuke-kin	ʂuke-kin	ʂ u k e + k i n	None	365	( - - - ) ʂ u k e ( + k i n )
6124	Mayoruna	to peel	bi.ˈʃuk	bi.ˈʃuk	b i + ʃ u k	None	365	( b i + ) ʃ u k - ( - - - - )
6157	Proto-Panoan	to peel oneself, to change skin	ʂokoC-	ʂokoC-	ʂ o k o C/n	None	368	ʂ o k o C/n ( - - )
6158	Kakataibo	to peel oneself, to change skin	ʂokó-	ʂokó-	ʂ o k ó/o	None	368	ʂ o k ó/o - ( - - )
6159	ShipiboKonibo	to peel oneself, to change skin	ʂokó-	ʂokó-	ʂ o k ó/o	None	368	ʂ o k ó/o - ( - - )
6160	Kapanawa	to peel oneself, to change skin	ʂokó-	ʂokó-	ʂ o k ó/o	None	368	ʂ o k ó/o - ( - - )
6161	Chakobo	to peel oneself, to change skin	ʂokoko	ʂokoko	ʂ o k o k o	None	368	ʂ o k o - ( k o )
6162	Sharanawa	to peel oneself, to change skin	ʂokoi	ʂokoi	ʂ o k o i	None	368	ʂ o k o - ( i - )
6163	Sharanawa	to peel oneself, to change skin	ʂokoa	ʂokoa	ʂ o k o a	None	368	ʂ o k o - ( a - )
6164	Amawaka	to peel oneself, to change skin	xoko-_I	xoko-_I	x o k o	None	368	x o k o - ( - - )
6165	Kaxinawa	to peel oneself, to change skin	ʂuku-	ʂuku-	ʂ u k u	None	368	ʂ u k u - ( - - )
6166	Marinawa	to peel oneself, to change skin	ʂóko-	ʂóko-	ʂ ó/o k o	None	368	ʂ ó/o k o - ( - - )
6167	Mayoruna	to peel oneself, to change skin	ʂukud	ʂukud	ʂ u k u d	None	368	ʂ u k u d ( - - )
997	Proto-Panoan	to plant	βana-	βana-	β a n a	None	475	β a n a ( - - - - - )
998	ShipiboKonibo	to plant	βana-	βana-	β a n a	None	475	β a n a ( - - - - - )
999	Kapanawa	to plant	βana-	βana-	β a n a	None	475	β a n a ( - - - - - )
1000	Marubo	to plant	vaná	vaná	v a n á/a	None	475	v a n á/a ( - - - - - )
1001	Marubo	to plant	vanativo	vanativo	v a n a t i v o	None	475	v a n a ( t i v o - )
1002	Chakobo	to plant	βana-	βana-	β a n a	None	475	β a n a ( - - - - - )
1003	Kaxarari	to plant	bana	bana	b a n a	None	475	b a n a ( - - - - - )
1004	Yaminawa	to plant	ɸana-kĩ	ɸana-kĩ	ɸ a n a + k ĩ	None	475	ɸ a n a ( - - + k ĩ )
1005	Chaninawa	to plant	ɸadakĩ	ɸadakĩ	ɸ a d a k ĩ	None	475	ɸ a d a ( k ĩ - - - )
1006	Chaninawa	to plant	ɸadai	ɸadai	ɸ a d a i	None	475	ɸ a d a ( - i - - - )
1007	Sharanawa	to plant	ɸanai	ɸanai	ɸ a n a i	None	475	ɸ a n a ( - i - - - )
1008	Sharanawa	to plant	ɸanaa	ɸanaa	ɸ a n a a	None	475	ɸ a n a ( - a - - - )
1009	Shanenawa	to plant	fana	fana	f a n a	None	475	f a n a ( - - - - - )
1010	Katukina	to plant	βanai	βanai	β a n a i	None	475	β a n a ( - i - - - )
1011	Amawaka	to plant	βána	βána	β á/a n a	None	475	β á/a n a ( - - - - - )
1012	Amawaka	to plant	βánakín	βánakín	β !á/a n a k !í/i n	None	475	β !á/a n a ( k !í/i n - - )
1013	Amawaka	to plant	wana-	wana-	w a n a	None	475	w a n a ( - - - - - )
1014	Kaxinawa	to plant	bana-	bana-	b a n a	None	475	b a n a ( - - - - - )
1015	Marinawa	to plant	ɸana-	ɸana-	ɸ a n a	None	475	ɸ a n a ( - - - - - )
1016	Yawanawa	to plant	βana	βana	β a n a	None	475	β a n a ( - - - - - )
4971	Proto-Panoan	to play, to abandon	pota-	pota-	p o t a	None	277	p o t a ( - - - - )
4972	Kakataibo	to play, to abandon	po-	po-	p o	None	277	p o - - ( - - - - )
4973	ShipiboKonibo	to play, to abandon	pota-	pota-	p o t a	None	277	p o t a ( - - - - )
4974	Kapanawa	to play, to abandon	pota-	pota-	p o t a	None	277	p o t a ( - - - - )
4975	Yaminawa	to play, to abandon	pota-kĩ	pota-kĩ	p o t a + k ĩ	None	277	p o t a ( + k ĩ - )
4976	Sharanawa	to play, to abandon	potai	potai	p o t a i	None	277	p o t a ( i - - - )
4977	Sharanawa	to play, to abandon	potaa	potaa	p o t a a	None	277	p o t a ( a - - - )
4978	Shanenawa	to play, to abandon	putakin	putakin	p u t a k i n	None	277	p u t a ( - k i n )
4979	Poyanawa	to play, to abandon	puta	puta	p u t a	None	277	p u t a ( - - - - )
4980	Amawaka	to play, to abandon	pota-	pota-	p o t a	II	277	p o t a ( - - - - )
4981	Kaxinawa	to play, to abandon	puta-	puta-	p u t a	None	277	p u t a ( - - - - )
4982	Marinawa	to play, to abandon	pótá	pótá	p ó/o t á/a	None	277	p ó/o t á/a ( - - - - )
4983	Yawanawa	to play, to abandon	puta	puta	p u t a	None	277	p u t a ( - - - - )
3789	Proto-Panoan	to put inside, to dive	nan[ɨ]-	nan[ɨ]-	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3790	Kakataibo	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3791	ShipiboKonibo	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3792	Marubo	to put inside, to dive	nanɨ	nanɨ	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3793	Kapanawa	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3794	Chakobo	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3795	Kaxarari	to put inside, to dive	namɨ	namɨ	n a m ɨ	None	183	( - - ) n a m ɨ ( - - )
3796	Yaminawa	to put inside, to dive	nánɨ́	nánɨ́	n á/a n ɨ ~	None	183	( - - ) n á/a n ɨ ( ~ - )
3797	Yaminawa	to put inside, to dive	nánɨ	nánɨ	n á/a n ɨ	None	183	( - - ) n á/a n ɨ ( - - )
3798	Sharanawa	to put inside, to dive	nanɨi	nanɨi	n a n ɨ i	None	183	( - - ) n a n ɨ ( - i )
3799	Sharanawa	to put inside, to dive	nanɨa	nanɨa	n a n ɨ a	None	183	( - - ) n a n ɨ ( - a )
3800	Shanenawa	to put inside, to dive	nanɨ	nanɨ	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3801	Katukina	to put inside, to dive	nanɨ	nanɨ	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3802	Amawaka	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	II	183	( - - ) n a n ɨ ( - - )
3803	Kaxinawa	to put inside, to dive	nanɨ-	nanɨ-	n a n ɨ	None	183	( - - ) n a n ɨ ( - - )
3804	Marinawa	to put inside, to dive	nánɨ́́	nánɨ́́	n !á/a n !ɨ́/ɨ	None	183	( - - ) n !á/a n !ɨ́/ɨ ( - - )
3805	Korubo	to put inside, to dive	nɨnan	nɨnan	n ɨ n a n	None	183	( n ɨ ) n a n - ( - - )
3806	Mayoruna	to put inside, to dive	nan	nan	n a n	None	183	( - - ) n a n - ( - - )
3807	Mayoruna	to put inside, to dive	nɨnan	nɨnan	n ɨ n a n	None	183	( n ɨ ) n a n - ( - - )
5457	Amawaka	to put inside, to dive	sanã-_I	sanã-_I	s a n ã	None	311	s a n ã -
6043	Proto-Panoan	to roast	ʂoʔi-	ʂoʔi-	ʂ o ʔ i	None	360	ʂ o ʔ i ( - - - )
6044	Kakataibo	to roast	ʂoi-	ʂoi-	ʂ o i	None	360	ʂ o - i ( - - - )
6045	ShipiboKonibo	to roast	ʂoi-	ʂoi-	ʂ o i	None	360	ʂ o - i ( - - - )
6046	Kapanawa	to roast	ʂoʔi-	ʂoʔi-	ʂ o ʔ i	None	360	ʂ o ʔ i ( - - - )
6047	Chakobo	to roast	ʂoʔi-	ʂoʔi-	ʂ o ʔ i	None	360	ʂ o ʔ i ( - - - )
6048	Sharanawa	to roast	ʂoi	ʂoi	ʂ o i	None	360	ʂ o - i ( - - - )
6049	Sharanawa	to roast	ʂoia	ʂoia	ʂ o i a	None	360	ʂ o - i ( - a - )
6050	Shanenawa	to roast	ʂui	ʂui	ʂ u i	None	360	ʂ u - i ( - - - )
6051	Katukina	to roast	ʂoi-ai	ʂoi-ai	ʂ o i + a i	None	360	ʂ o - i ( + a i )
6052	Amawaka	to roast	soʔi-	soʔi-	s o ʔ i	II	360	s o ʔ i ( - - - )
6053	Kaxinawa	to roast	ʂui-	ʂui-	ʂ u i	None	360	ʂ u - i ( - - - )
6054	Marinawa	to roast	ʂóí-	ʂóí-	ʂ !ó/o !í/i	None	360	ʂ !ó/o - !í/i ( - - - )
6055	Yawanawa	to roast	ʃui	ʃui	ʃ u i	None	360	ʃ u - i ( - - - )
6056	Korubo	to roast	ʃui	ʃui	ʃ u i	None	360	ʃ u - i ( - - - )
6057	Mayoruna	to roast	ʂuˈi	ʂuˈi	ʂ u i	None	360	ʂ u - i ( - - - )
6877	Proto-Panoan	to row	wi[n]a-	wi[n]a-	w i rⁿ a	None	429	w i rⁿ - a
6878	Kakataibo	to row	ina-	ina-	i n a	None	429	- i n - a
6879	ShipiboKonibo	to row	wina-	wina-	w i n a	None	429	w i n - a
6880	Kapanawa	to row	wina-	wina-	w i n a	None	429	w i n - a
6881	Mayoruna	to row	uŋˈka	uŋˈka	u ŋ k a	None	429	- u ŋ k a
438	Proto-Panoan	to run	ʔisto-	ʔisto-	ʔ i s t o	None	182	ʔ i s t o ( - )
439	Kakataibo	to run	ʔistṍ	ʔistṍ	ʔ i s t !ṍ/o ~	None	182	ʔ i s t !ṍ/o ( ~ )
440	ShipiboKonibo	to run	ʔiʃto-	ʔiʃto-	ʔ i ʃ t o	None	182	ʔ i ʃ t o ( - )
441	Kapanawa	to run	ʔiʃto-	ʔiʃto-	ʔ i ʃ t o	None	182	ʔ i ʃ t o ( - )
442	Kapanawa	to run	ʔisto-	ʔisto-	ʔ i s t o	None	182	ʔ i s t o ( - )
443	Yaminawa	to run	itʃo-	itʃo-	i tʃ o	None	182	- i - tʃ o ( - )
444	Chaninawa	to run	itʃoi	itʃoi	i tʃ o i	None	182	- i - tʃ o ( i )
